token,pos,count
기준,NNG,15
전기비,NNG,11
경제,NNG,10
전년동기비,NNG,10
대출,NNG,9
물가,NNG,8
지수,NNG,7
영향,NNG,6
생산,NNG,6
금리,NNG,6
분기,NNG,5
하락,NNG,5
인플레이션율,NNG,5
제조업,NNG,5
소비자,NNG,5
상승,NNG,5
성장률,NNG,5
투자,NNG,5
코로나,NNG,5
수출,NNG,5
국제,NNG,5
통화정책,NNG,5
상승률,NNG,5
GDP,NNG,5
정책,NNG,5
금융시장,NNG,5
제외,NNG,5
산업,NNG,5
소매,NNG,4
수치,NNG,4
지표,NNG,4
월평균,NNG,4
경기,NNG,4
상황,NNG,4
축소,NNG,4
석유,NNG,4
한국은행,NNG,4
국내,NNG,4
전망,NNG,4
기간,NNG,4
계절조정,NNG,3
가계,NNG,3
초반,NNG,3
확산,NNG,3
하향조정,NNG,3
가운데,NNG,3
예상,NNG,3
대비,NNG,3
브라질,NNG,3
방향,NNG,3
중국,NNG,3
판매,NNG,3
포함,NNG,3
전기,NNG,3
건설,NNG,3
부진,NNG,3
기준금리,NNG,3
수준,NNG,3
성장세,NNG,3
세계,NNG,3
근원,NNG,3
기대,NNG,3
농축수산물,NNG,2
서비스,NNG,2
금융,NNG,2
실물,NNG,2
변동성,NNG,2
수요측면,NNG,2
식료품,NNG,2
소폭,MAG,2
소비,NNG,2
수도권,NNG,2
관련,NNG,2
취업자수,NNG,2
계열,NNG,2
실업률,NNG,2
안정,NNG,2
압력,NNG,2
완화,NNG,2
서비스업,NNG,2
kr,SL,2
or,SL,2
가격,NNG,2
활동,NNG,2
흐름,NNG,2
bok,SL,2
PMI,NNG,2
Tel,SL,2
제약,NNG,2
금융안정,NNG,2
금융통화위원회,NNG,2
주요국,NNG,2
중반,NNG,2
주택가격,NNG,2
증가,NNG,2
주가,NNG,2
환율,NNG,2
향후,MAG,2
회복,NNG,2
일반인,NNG,2
전개,NNG,2
인도네시아,NNG,2
운용,NNG,2
원달러환율,NNG,2
기말,NNG,2
기타,NNG,2
농산물,NNG,2
담보대출,NNG,2
미국,NNG,2
둔화,NNG,2
배경,NNG,2
설비,NNG,2
국채,NNG,2
국고채,NNG,2
자료,NNG,2
유의,NNG,1
유지,NNG,1
은행,NNG,1
은행신탁,NNG,1
이어졌,VV,1
인천,NNP,1
인터넷,NNG,1
일반,NNG,1
일평균,NNG,1
장기,NNG,1
재정정책,NNG,1
적금,NNG,1
구성,NNG,1
국내외,NNG,1
규모,NNG,1
글로벌,NNG,1
금년,NNG,1
금융경제,NNG,1
기성액,NNG,1
기업,NNG,1
기자간담회,NNG,1
기조,NNG,1
나타낼,VV,1
누계,NNG,1
다음,NNG,1
달러인덱스,NNG,1
전망치,NNG,1
전세계,NNG,1
전월,NNG,1
점검,NNG,1
제품,NNG,1
조원,NNG,1
http,SL,1
mail,SL,1
mpdept,SL,1
www,SL,1
가격변수,NNG,1
가스,NNG,1
각국,NNG,1
감소,NNG,1
결정,NNG,1
결정시,NNG,1
경로,NNG,1
고용,NNG,1
고용률,NNG,1
고정,NNG,1
공공,NNG,1
공보,NNG,1
공보관,NNG,1
공업,NNG,1
과정,NNG,1
광주,NNP,1
교역량,NNG,1
지원,NNG,1
차장,NNP,1
참고,NNG,1
참조,NNG,1
체감,NNG,1
총괄팀,NNP,1
최종호가,NNG,1
취급,NNG,1
취업자수증감,NNG,1
통계청,NNP,1
통관,NNG,1
통안증권,NNG,1
통화,NNG,1
통화정책국,NNP,1
팀장,NNP,1
파급효과,NNG,1
판단,NNG,1
판매액,NNG,1
포시,NNG,1
프리미엄,NNG,1
bp,SL,1
보도자료,NNG,1
보인다,VV,1
부동산,NNG,1
부산,NNP,1
불안심리,NNG,1
불확실성,NNG,1
붙임,NNG,1
비농가,NNG,1
비연,NNG,1
산업활동,NNG,1
상가,NNG,1
상당폭,NNG,1
상업,NNG,1
상품,NNG,1
상하이종합지수,NNG,1
서울,NNP,1
선진국,NNG,1
설비투자지수,NNG,1
성장,NNG,1
수도,NNG,1
수록,NNG,1
수익률,NNG,1
수입량,NNG,1
시계,NNG,1
시장,NNG,1
시장안정화조치,NNG,1
신용,NNG,1
신용한,NNP,1
신탁,NNG,1
신흥시장국,NNG,1
실사,NNG,1
심리,NNG,1
악화,NNG,1
약화,NNG,1
에너지,NNG,1
달러화,NNG,1
당분간,MAG,1
대구,NNP,1
대외,NNG,1
대응,NNG,1
대전,NNP,1
독일,NNG,1
동향,NNG,1
등락,NNG,1
러시아,NNG,1
마이너스통장대출,NNG,1
매우,MAG,1
머무를,VV,1
면밀히,MAG,1
모기지론,NNG,1
목표,NNG,1
미치,VV,1
민간,NNG,1
바랍니다,VV,1
박종우,NNP,1
범위,NNG,1
변동,NNG,1
변화,NNG,1
에너지제외지수,NNG,1
여건,NNG,1
예금은행,NNG,1
오름세,NNG,1
오피스텔,NNG,1
울산,NNP,1
위축,NNG,1
유가,NNG,1
유로,NNG,1
조정,NNG,1
종별,NNG,1
주식담보대출,NNG,1
주택,NNG,1
주택담보대출,NNG,1
주택매매가격,NNG,1
중기,NNG,1
중심,NNG,1
증가율,NNG,1
증감,NNG,1
지난,VV,1
지속,NNG,1
하회,NNG,1
한국,NNG,1
한국감정원,NNP,1
VIX,SL,1
한국주택금융공사,NNP,1
한편,NNG,1
MSCI,NNG,1
현재,NNG,1
확대,NNG,1
KOSPI,NNG,1
ISM,NNG,1
Fax,SL,1
황실,NNG,1
CDS,NNG,1
효성,NNP,1
BSI,SL,1
